Site,Date,Weather,Temperature,Time,Treatment,Plant,Position,Plant_Species,Height_m,herb_leaves,total_leaves,Stress,Total_Herbivory,Herbivory not including 100%,Herbiv.AT,Plot_Classification
1JM1,27-May,sunny,70,10:23,CapBacTreMic,1,Outside,CapBac,0.5,10,10,No,1,0,0,Hetero.diff
1JM1,27-May,sunny,70,10:23,CapBacTreMic,1,Outside,CapBac,0.5,16,19,No,0.294736842,0.106666667,0.106666667,Hetero.diff
1JM1,27-May,sunny,70,10:23,CapBacTreMic,1,Outside,CapBac,0.5,19,21,No,0.733333333,0.066666667,0.066666667,Hetero.diff
1JM1,27-May,sunny,70,10:23,CapBacTreMic,3,Outside,CapBac,0.8,18,18,No,1,0,0,Hetero.diff
1JM1,27-May,sunny,70,10:23,CapBacTreMic,3,Outside,CapBac,0.8,8,16,No,0.5,0,0,Hetero.diff
1JM1,27-May,sunny,70,10:23,CapBacTreMic,3,Outside,CapBac,0.8,12,18,No,0.666666667,0,0,Hetero.diff
1JM1,27-May,sunny,80,13:23,CapBac,1,Outside,CapBac,0.8,22,41,No,0.26097561,0.053125,0.053125,Intra
1JM1,27-May,sunny,80,13:23,CapBac,1,Outside,CapBac,0.8,6,32,No,0.159375,0.003703704,0.003703704,Intra
1JM1,27-May,sunny,80,13:23,CapBac,1,Outside,CapBac,0.8,8,24,No,0.333333333,0,0,Intra
1JM1,27-May,sunny,80,13:23,CapBac,2,Inside,CapBac,0.7,15,15,No,1,0,0,Intra
1JM1,27-May,sunny,80,13:23,CapBac,2,Inside,CapBac,0.7,2,9,No,0.022222222,0.022222222,0.022222222,Intra
1JM1,27-May,sunny,80,13:23,CapBac,2,Inside,CapBac,0.7,15,36,No,0.241666667,0.025,0.025,Intra
1JM1,27-May,sunny,80,13:23,CapBac,3,Inside,CapBac,0.9,14,61,No,0.155737705,0.009615385,0.009615385,Intra
1JM1,27-May,sunny,80,13:23,CapBac,3,Inside,CapBac,0.9,6,49,No,0.067346939,0.006521739,0.006521739,Intra
1JM1,27-May,sunny,80,13:23,CapBac,3,Inside,CapBac,0.9,16,43,No,0.303488372,0.033870968,0.033870968,Intra
1JM1,27-May,sunny,80,13:23,CapBac,4,Inside,CapBac,0.8,8,51,No,0.156862745,0,0,Intra
1JM1,27-May,sunny,80,13:23,CapBac,4,Inside,CapBac,0.8,2,28,No,0.014285714,0.014285714,0.014285714,Intra
1JM1,27-May,sunny,80,13:23,CapBac,4,Inside,CapBac,0.8,10,49,No,0.042857143,0.022916667,0.022916667,Intra
1JM1,27-May,sunny,80,16:04,CapBacCelIgu,1,Outside,CapBac,1.2,12,18,No,0.666666667,0,0,Hetero.diff
1JM1,27-May,sunny,80,16:04,CapBacCelIgu,1,Outside,CapBac,1.2,11,15,No,0.626666667,0.066666667,0.066666667,Hetero.diff
1JM1,27-May,sunny,80,16:04,CapBacCelIgu,1,Outside,CapBac,1.2,12,12,No,1,0,0,Hetero.diff
1JM1,27-May,sunny,80,16:04,CapBacCelIgu,2,Inside,CapBac,0.9,13,16,No,0.8125,0,0,Hetero.diff
1JM1,27-May,sunny,80,16:04,CapBacCelIgu,2,Inside,CapBac,0.9,7,21,No,0.321428571,0.05,0.05,Hetero.diff
1JM1,27-May,sunny,80,16:04,CapBacCelIgu,2,Inside,CapBac,0.9,1,21,No,0.004761905,0.004761905,0.004761905,Hetero.diff
1JM1,31-May,partly cloudy,69,15:10,All,9,Inside,CapBac,0.7,15,15,Yes,1,0,0,Hetero.All
1JM1,31-May,partly cloudy,69,15:10,All,9,Inside,CapBac,0.7,16,29,Yes,0.229310345,0.106,0.106,Hetero.All
1JM1,31-May,partly cloudy,69,15:10,All,9,Inside,CapBac,0.7,0,0,Yes,0,0,0,Hetero.All
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,3,Outside,CapBac,0.9,10,25,No,0.4,0,0,Hetero.same
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,3,Outside,CapBac,0.9,14,20,No,0.7,0,0,Hetero.same
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,3,Outside,CapBac,0.9,1,13,No,0.007692308,0.007692308,0.007692308,Hetero.same
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,4,Inside,CapBac,1.1,1,18,No,0.016666667,0.016666667,0.016666667,Hetero.same
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,4,Inside,CapBac,1.1,3,10,No,0.07,0.07,0.07,Hetero.same
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,4,Inside,CapBac,1.1,3,21,No,0.033333333,0.033333333,0.033333333,Hetero.same
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,3,Outside,CapBac,0.6,0,9,No,0,0,0,Hetero.diff
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,3,Outside,CapBac,0.6,20,20,No,1,0,0,Hetero.diff
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,3,Outside,CapBac,0.6,16,23,No,0.626086957,0.044444444,0.044444444,Hetero.diff
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,4,Inside,CapBac,0.6,7,13,No,0.361538462,0.077777778,0.077777778,Hetero.diff
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,4,Inside,CapBac,0.7,6,26,No,0.061538462,0.061538462,0.061538462,Hetero.diff
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,4,Inside,CapBac,0.7,4,22,No,0.018181818,0.018181818,0.018181818,Hetero.diff
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,1,Outside,CapBac,0.8,21,30,No,0.426666667,0.094736842,0.094736842,Hetero.diff
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,1,Outside,CapBac,0.8,14,22,No,0.513636364,0.027272727,0.027272727,Hetero.diff
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,1,Outside,CapBac,0.8,9,17,No,0.529411765,0,0,Hetero.diff
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,2,Inside,CapBac,0.9,31,33,No,0.877272727,0.19,0.19,Hetero.diff
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,2,Inside,CapBac,0.9,4,33,No,0.071212121,0.0421875,0.0421875,Hetero.diff
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,2,Inside,CapBac,0.9,21,31,No,0.632258065,0.05,0.05,Hetero.diff
3SS,31-May,sunny,61,9:10,CapBacTreMic,1,Outside,CapBac,0.9,9,9,No,0.761111111,0.57,0.57,Hetero.diff
3SS,31-May,sunny,61,9:10,CapBacTreMic,1,Outside,CapBac,0.9,11,19,No,0.436842105,0.027272727,0.027272727,Hetero.diff
3SS,31-May,sunny,61,9:10,CapBacTreMic,1,Outside,CapBac,0.9,9,18,No,0.083333333,0.083333333,0.083333333,Hetero.diff
3SS,31-May,sunny,61,9:10,CapBacTreMic,2,Inside,CapBac,0.8,17,17,No,1,0,0,Hetero.diff
3SS,31-May,sunny,61,9:10,CapBacTreMic,2,Inside,CapBac,0.8,2,22,No,0.018181818,0.018181818,0.018181818,Hetero.diff
3SS,31-May,sunny,61,9:10,CapBacTreMic,2,Inside,CapBac,0.8,6,33,No,0.036363636,0.036363636,0.036363636,Hetero.diff
3SS,1-Jun,cloudy,61,9:44,CapBacCasDec,1,Outside,CapBac,1,5,19,No,0.168421053,0.0125,0.0125,Hetero.diff
3SS,1-Jun,cloudy,61,9:44,CapBacCasDec,1,Outside,CapBac,1,3,45,No,0.046666667,0.002325581,0.002325581,Hetero.diff
3SS,1-Jun,cloudy,61,9:44,CapBacCasDec,1,Outside,CapBac,1,4,109,No,0.009633028,0.009633028,0.009633028,Hetero.diff
3SS,1-Jun,cloudy,61,9:44,CapBacCasDec,2,Inside,CapBac,1.1,1,18,No,0.005555556,0.005555556,0.005555556,Hetero.diff
3SS,1-Jun,cloudy,61,9:44,CapBacCasDec,2,Inside,CapBac,1.1,2,23,No,0.056521739,0.013636364,0.013636364,Hetero.diff
3SS,1-Jun,cloudy,61,9:44,CapBacCasDec,2,Inside,CapBac,1.1,3,39,No,0.035897436,0.010526316,0.010526316,Hetero.diff
3SS,1-Jun,cloudy,61,10:36,CapBacCelIgu,1,Outside,CapBac,0.9,6,44,No,0.032954545,0.032954545,0.032954545,Hetero.diff
3SS,1-Jun,cloudy,61,10:36,CapBacCelIgu,1,Outside,CapBac,0.9,8,33,No,0.084848485,0.025806452,0.025806452,Hetero.diff
3SS,1-Jun,cloudy,61,10:36,CapBacCelIgu,1,Outside,CapBac,0.9,3,41,No,0.034146341,0.01,0.01,Hetero.diff
3SS,1-Jun,cloudy,61,10:36,CapBacCelIgu,2,Inside,CapBac,0.8,5,47,No,0.043617021,0.022826087,0.022826087,Hetero.diff
3SS,1-Jun,cloudy,61,10:36,CapBacCelIgu,2,Inside,CapBac,0.8,1,30,No,0.003333333,0.003333333,0.003333333,Hetero.diff
3SS,1-Jun,cloudy,61,10:36,CapBacCelIgu,2,Inside,CapBac,0.8,1,47,No,0.00212766,0.00212766,0.00212766,Hetero.diff
3SS,1-Jun,cloudy,61,10:57,CapBac,1,Outside,CapBac,0.8,11,50,No,0.202,0.0025,0.0025,Intra
3SS,1-Jun,cloudy,61,10:57,CapBac,1,Outside,CapBac,0.8,9,51,No,0.158823529,0.002325581,0.002325581,Intra
3SS,1-Jun,cloudy,61,10:57,CapBac,1,Outside,CapBac,0.8,3,23,No,0.013043478,0.013043478,0.013043478,Intra
3SS,1-Jun,cloudy,61,10:57,CapBac,2,Inside,CapBac,1,7,62,No,0.098387097,0.001785714,0.001785714,Intra
3SS,1-Jun,cloudy,61,10:57,CapBac,2,Inside,CapBac,1,17,35,No,0.465714286,0.015789474,0.015789474,Intra
3SS,1-Jun,cloudy,61,10:57,CapBac,2,Inside,CapBac,1,21,22,No,0.954545455,0,0,Intra
3SS,1-Jun,cloudy,61,10:57,CapBac,3,Inside,CapBac,0.9,0,48,No,0,0,0,Intra
3SS,1-Jun,cloudy,61,10:57,CapBac,3,Inside,CapBac,0.9,8,32,No,0.178125,0.025925926,0.025925926,Intra
3SS,1-Jun,cloudy,61,10:57,CapBac,3,Inside,CapBac,0.9,0,26,No,0,0,0,Intra
3SS,1-Jun,cloudy,61,10:57,CapBac,4,Inside,CapBac,1.1,14,57,No,0.177192982,0.022916667,0.022916667,Intra
3SS,1-Jun,cloudy,61,10:57,CapBac,4,Inside,CapBac,1.1,14,41,No,0.273170732,0.038709677,0.038709677,Intra
3SS,1-Jun,cloudy,61,10:57,CapBac,4,Inside,CapBac,1.1,24,38,No,0.489473684,0.156521739,0.156521739,Intra
3SS,1-Jun,cloudy,61,11:35,CapBacCasSyl,3,Outside,CapBac,0.4,9,9,No,1,0,0,Hetero.diff
3SS,1-Jun,cloudy,61,11:35,CapBacCasSyl,3,Outside,CapBac,0.4,4,8,No,0.5,0,0,Hetero.diff
3SS,1-Jun,cloudy,61,11:35,CapBacCasSyl,3,Outside,CapBac,0.4,8,17,No,0.429411765,0.03,0.03,Hetero.diff
3SS,1-Jun,cloudy,61,11:35,CapBacCasSyl,4,Inside,CapBac,0.8,4,32,No,0.053125,0.053125,0.053125,Hetero.diff
3SS,1-Jun,cloudy,61,11:35,CapBacCasSyl,4,Inside,CapBac,0.8,9,65,No,0.096923077,0.005084746,0.005084746,Hetero.diff
3SS,1-Jun,cloudy,61,11:35,CapBacCasSyl,4,Inside,CapBac,0.8,3,11,No,0.127272727,0.04,0.04,Hetero.diff
3SS,5-Jun,sunny,66,9:45,AcnArbCapBac,3,Outside,CapBac,0.7,12,14,Yes,0.460714286,0.245,0.245,Hetero.same
3SS,5-Jun,sunny,66,9:45,AcnArbCapBac,3,Outside,CapBac,0.7,13,18,Yes,0.530555556,0.155,0.155,Hetero.same
3SS,5-Jun,sunny,66,9:45,AcnArbCapBac,3,Outside,CapBac,0.7,8,13,Yes,0.230769231,0.090909091,0.090909091,Hetero.same
3SS,5-Jun,sunny,66,9:45,AcnArbCapBac,4,Inside,CapBac,0.7,13,20,No,0.4575,0.095833333,0.095833333,Hetero.same
3SS,5-Jun,sunny,66,9:45,AcnArbCapBac,4,Inside,CapBac,0.7,12,12,No,1,0,0,Hetero.same
3SS,5-Jun,sunny,66,9:45,AcnArbCapBac,4,Inside,CapBac,0.7,5,13,No,0.261538462,0.04,0.04,Hetero.same
3SS,5-Jun,sunny,66,10:16,All,2,Outside,CapBac,1.1,3,25,No,0.028,0.028,0.028,Hetero.All
3SS,5-Jun,sunny,66,10:16,All,2,Outside,CapBac,1.1,15,24,No,0.225,0.114285714,0.114285714,Hetero.All
3SS,5-Jun,sunny,66,10:16,All,2,Outside,CapBac,1.1,11,28,No,0.360714286,0.005555556,0.005555556,Hetero.All
3SS,5-Jun,sunny,66,10:16,All,9,Inside,CapBac,1.2,0,20,No,0,0,0,Hetero.All
3SS,5-Jun,sunny,66,10:16,All,9,Inside,CapBac,1.2,7,28,No,0.069642857,0.069642857,0.069642857,Hetero.All
3SS,5-Jun,sunny,66,10:16,All,9,Inside,CapBac,1.2,4,13,No,0.046153846,0.046153846,0.046153846,Hetero.All
6PF2,2-Jun,cloudy,58,9:10,CapBacCasSyl,3,Outside,CapBac,0.6,9,19,No,0.4,0.05,0.05,Hetero.diff
6PF2,2-Jun,cloudy,58,9:10,CapBacCasSyl,3,Outside,CapBac,0.6,18,18,No,1,0,0,Hetero.diff
6PF2,2-Jun,cloudy,58,9:10,CapBacCasSyl,3,Outside,CapBac,0.6,6,17,No,0.123529412,0.06875,0.06875,Hetero.diff
6PF2,2-Jun,cloudy,58,9:10,CapBacCasSyl,4,Inside,CapBac,0.9,11,17,No,0.458823529,0.163636364,0.163636364,Hetero.diff
6PF2,2-Jun,cloudy,58,9:10,CapBacCasSyl,4,Inside,CapBac,0.9,8,14,No,0.175,0.175,0.175,Hetero.diff
6PF2,2-Jun,cloudy,58,9:10,CapBacCasSyl,4,Inside,CapBac,0.9,8,25,No,0.176,0.019047619,0.019047619,Hetero.diff
6PF2,2-Jun,cloudy,58,10:05,All,7,Inside,CapBac,0.7,10,13,No,0.234615385,0.234615385,0.234615385,Hetero.All
6PF2,2-Jun,cloudy,58,10:05,All,7,Inside,CapBac,0.7,18,25,No,0.432,0.252631579,0.252631579,Hetero.All
6PF2,2-Jun,cloudy,58,10:05,All,7,Inside,CapBac,0.7,12,15,No,0.623333333,0.435,0.435,Hetero.All
6PF2,2-Jun,cloudy,58,10:05,All,12,Outside,CapBac,1,15,18,No,0.513888889,0.270833333,0.270833333,Hetero.All
6PF2,2-Jun,cloudy,58,10:05,All,12,Outside,CapBac,1,15,19,No,0.594736842,0.23,0.23,Hetero.All
6PF2,2-Jun,cloudy,58,10:05,All,12,Outside,CapBac,1,9,17,No,0.317647059,0.317647059,0.317647059,Hetero.All
6PF2,2-Jun,partly cloudy,67,11:15,CapBacCelIgu,1,Outside,CapBac,0.8,5,24,No,0.170833333,0.005,0.005,Hetero.diff
6PF2,2-Jun,cloudy,67,11:15,CapBacCelIgu,1,Outside,CapBac,0.8,9,16,No,0.2,0.2,0.2,Hetero.diff
6PF2,2-Jun,cloudy,67,11:15,CapBacCelIgu,1,Outside,CapBac,0.8,5,16,No,0.25625,0.008333333,0.008333333,Hetero.diff
6PF2,2-Jun,cloudy,67,11:15,CapBacCelIgu,2,Inside,CapBac,1.1,13,17,No,0.711764706,0.02,0.02,Hetero.diff
6PF2,2-Jun,cloudy,67,11:15,CapBacCelIgu,2,Inside,CapBac,1.1,9,25,No,0.35,0.044117647,0.044117647,Hetero.diff
6PF2,2-Jun,cloudy,67,11:15,CapBacCelIgu,2,Inside,CapBac,1.1,17,34,No,0.420588235,0.015,0.015,Hetero.diff
6PF2,2-Jun,cloudy,67,11:57,CapBacTreMic,3,Outside,CapBac,0.6,3,11,No,0.045454545,0.045454545,0.045454545,Hetero.diff
6PF2,2-Jun,cloudy,67,11:57,CapBacTreMic,3,Outside,CapBac,0.6,5,16,No,0.25625,0.008333333,0.008333333,Hetero.diff
6PF2,2-Jun,cloudy,67,11:57,CapBacTreMic,3,Outside,CapBac,0.6,1,8,No,0.0375,0.0375,0.0375,Hetero.diff
6PF2,2-Jun,cloudy,67,11:57,CapBacTreMic,4,Inside,CapBac,0.5,31,44,No,0.688636364,0.021428571,0.021428571,Hetero.diff
6PF2,2-Jun,cloudy,67,11:57,CapBacTreMic,4,Inside,CapBac,0.5,0,12,No,0,0,0,Hetero.diff
6PF2,2-Jun,cloudy,67,11:57,CapBacTreMic,4,Inside,CapBac,0.5,14,26,No,0.334615385,0.089473684,0.089473684,Hetero.diff
6PF2,3-Jun,sunny,61,10:06,CapBac,1,Outside,CapBac,0.5,14,14,No,1,0,0,Intra
6PF2,3-Jun,sunny,61,10:06,CapBac,1,Outside,CapBac,0.5,6,21,No,0.085714286,0.085714286,0.085714286,Intra
6PF2,3-Jun,sunny,61,10:06,CapBac,1,Outside,CapBac,0.5,6,22,No,0.190909091,0.011111111,0.011111111,Intra
6PF2,3-Jun,sunny,61,10:06,CapBac,2,Inside,CapBac,0.6,3,21,No,0.042857143,0.042857143,0.042857143,Intra
6PF2,3-Jun,sunny,61,10:06,CapBac,2,Inside,CapBac,0.6,1,12,No,0.025,0.025,0.025,Intra
6PF2,3-Jun,sunny,61,10:06,CapBac,2,Inside,CapBac,0.6,0,12,No,0,0,0,Intra
6PF2,3-Jun,sunny,61,10:06,CapBac,3,Inside,CapBac,0.6,0,12,No,0,0,0,Intra
6PF2,3-Jun,sunny,61,10:06,CapBac,3,Inside,CapBac,0.6,1,12,No,0.083333333,0,0,Intra
6PF2,3-Jun,sunny,61,10:06,CapBac,3,Inside,CapBac,0.6,1,13,No,0.007692308,0.007692308,0.007692308,Intra
6PF2,3-Jun,sunny,61,10:06,CapBac,4,Inside,CapBac,0.6,0,14,No,0,0,0,Intra
6PF2,3-Jun,sunny,61,10:06,CapBac,4,Inside,CapBac,0.6,4,18,No,0.044444444,0.044444444,0.044444444,Intra
6PF2,3-Jun,sunny,61,10:06,CapBac,4,Inside,CapBac,0.6,5,17,No,0.064705882,0.064705882,0.064705882,Intra
6PF2,3-Jun,sunny,61,10:22,AcnArbCapBac,3,Outside,CapBac,0.7,8,19,No,0.310526316,0.064285714,0.064285714,Hetero.same
6PF2,3-Jun,sunny,61,10:22,AcnArbCapBac,3,Outside,CapBac,0.7,5,14,No,0.189285714,0.126923077,0.126923077,Hetero.same
6PF2,3-Jun,sunny,61,10:22,AcnArbCapBac,3,Outside,CapBac,0.7,3,13,No,0.073076923,0.073076923,0.073076923,Hetero.same
6PF2,3-Jun,sunny,61,10:22,AcnArbCapBac,4,Inside,CapBac,0.9,5,19,No,0.026315789,0.026315789,0.026315789,Hetero.same
6PF2,3-Jun,sunny,61,10:22,AcnArbCapBac,4,Inside,CapBac,0.9,15,16,No,0.275,0.275,0.275,Hetero.same
6PF2,3-Jun,sunny,61,10:22,AcnArbCapBac,4,Inside,CapBac,0.9,4,12,No,0.066666667,0.066666667,0.066666667,Hetero.same
6PF2,3-Jun,sunny,67,11:05,CapBacCasDec,3,Outside,CapBac,0.9,5,15,No,0.033333333,0.033333333,0.033333333,Hetero.diff
6PF2,3-Jun,sunny,67,11:05,CapBacCasDec,3,Outside,CapBac,0.9,0,15,No,0,0,0,Hetero.diff
6PF2,3-Jun,sunny,67,11:05,CapBacCasDec,3,Outside,CapBac,0.9,2,19,No,0.021052632,0.021052632,0.021052632,Hetero.diff
6PF2,3-Jun,sunny,67,11:05,CapBacCasDec,4,Inside,CapBac,0.6,5,17,No,0.076470588,0.076470588,0.076470588,Hetero.diff
6PF2,3-Jun,sunny,67,11:05,CapBacCasDec,4,Inside,CapBac,0.6,10,29,No,0.186206897,0.056,0.056,Hetero.diff
6PF2,3-Jun,sunny,67,11:05,CapBacCasDec,4,Inside,CapBac,0.6,0,14,No,0,0,0,Hetero.diff
2JM2,4-Jun,sunny,55,8:41,CapBacCasSyl,3,Outside,CapBac,0.8,3,13,No,0.053846154,0.053846154,0.053846154,Hetero.diff
2JM2,4-Jun,sunny,55,8:41,CapBacCasSyl,3,Outside,CapBac,0.8,3,11,No,0.063636364,0.063636364,0.063636364,Hetero.diff
2JM2,4-Jun,sunny,55,8:41,CapBacCasSyl,3,Outside,CapBac,0.8,13,31,No,0.280645161,0.030434783,0.030434783,Hetero.diff
2JM2,4-Jun,sunny,55,8:41,CapBacCasSyl,4,Inside,CapBac,0.8,9,12,No,0.441666667,0.1625,0.1625,Hetero.diff
2JM2,4-Jun,sunny,55,8:41,CapBacCasSyl,4,Inside,CapBac,0.8,9,13,No,0.338461538,0.218181818,0.218181818,Hetero.diff
2JM2,4-Jun,sunny,55,8:41,CapBacCasSyl,4,Inside,CapBac,0.8,0,7,No,0,0,0,Hetero.diff
2JM2,4-Jun,sunny,60,9:56,AcnArbCapBac,3,Outside,CapBac,1,14,14,No,0.964285714,0.75,0.75,Hetero.same
2JM2,4-Jun,sunny,60,9:56,AcnArbCapBac,3,Outside,CapBac,1,11,15,No,0.553333333,0.042857143,0.042857143,Hetero.same
2JM2,4-Jun,sunny,60,9:56,AcnArbCapBac,3,Outside,CapBac,1,10,13,No,0.646153846,0.08,0.08,Hetero.same
2JM2,4-Jun,sunny,60,9:56,AcnArbCapBac,4,Inside,CapBac,1,7,26,No,0.034615385,0.034615385,0.034615385,Hetero.same
2JM2,4-Jun,sunny,60,9:56,AcnArbCapBac,4,Inside,CapBac,1,8,16,No,0.115625,0.115625,0.115625,Hetero.same
2JM2,4-Jun,sunny,60,9:56,AcnArbCapBac,4,Inside,CapBac,1,6,9,No,0.266666667,0.057142857,0.057142857,Hetero.same
3SS,5-Jun,sunny,60,9:45,AcnArbCapBac,3,Outside,CapBac,0.7,20,20,Yes,1,0,0,Hetero.same
3SS,5-Jun,sunny,60,9:45,AcnArbCapBac,3,Outside,CapBac,0.7,8,11,Yes,0.268181818,0.195,0.195,Hetero.same
3SS,5-Jun,sunny,60,9:45,AcnArbCapBac,3,Outside,CapBac,0.7,8,8,Yes,1,0,0,Hetero.same
3SS,5-Jun,sunny,60,9:45,AcnArbCapBac,4,Inside,CapBac,0.7,13,20,Yes,0.4575,0.095833333,0.095833333,Hetero.same
3SS,5-Jun,sunny,60,9:45,AcnArbCapBac,4,Inside,CapBac,0.7,12,12,Yes,1,0,0,Hetero.same
3SS,5-Jun,sunny,60,9:45,AcnArbCapBac,4,Inside,CapBac,0.7,5,13,Yes,0.261538462,0.04,0.04,Hetero.same
