Site,Treatment,Plant Species,phylo_dist,Label,Data
7ZM,All,CelIgu,460.6,phloem_feeder,0
7ZM,All,CelIgu,460.6,pollinator,0
7ZM,All,CelIgu,460.6,predator,0
7ZM,CapBac,CapBac,0,ant,1
7ZM,CapBac,CapBac,0,herbivore,1
7ZM,CapBac,CapBac,0,phloem_feeder,1
7ZM,CapBac,CapBac,0,pollinator,0
7ZM,CapBac,CapBac,0,predator,1
7ZM,CapBacCasDec,CapBac,247.5,ant,0
7ZM,CapBacCasDec,CapBac,247.5,herbivore,0
7ZM,CapBacCasDec,CapBac,247.5,phloem_feeder,0
7ZM,CapBacCasDec,CapBac,247.5,pollinator,1
7ZM,CapBacCasDec,CapBac,247.5,predator,0
7ZM,CapBacCelIgu,CapBac,247.5,ant,0
7ZM,CapBacCelIgu,CapBac,247.5,herbivore,0
7ZM,CapBacCelIgu,CapBac,247.5,phloem_feeder,1
7ZM,CapBacCelIgu,CapBac,247.5,pollinator,0
7ZM,CapBacCelIgu,CapBac,247.5,predator,0
7ZM,CapBacTreMic,CapBac,247.5,ant,1
7ZM,CapBacTreMic,CapBac,247.5,herbivore,1
7ZM,CapBacTreMic,CapBac,247.5,phloem_feeder,1
7ZM,CapBacTreMic,CapBac,247.5,pollinator,0
7ZM,CapBacTreMic,CapBac,247.5,predator,1
7ZM,CapBacTreMic,TreMic,247.5,ant,1
7ZM,CapBacTreMic,TreMic,247.5,herbivore,4
7ZM,CapBacTreMic,TreMic,247.5,phloem_feeder,2
7ZM,CapBacTreMic,TreMic,247.5,pollinator,0
7ZM,CapBacTreMic,TreMic,247.5,predator,0
7ZM,CasDec,CasDec,0,ant,0
7ZM,CasDec,CasDec,0,herbivore,3
7ZM,CasDec,CasDec,0,phloem_feeder,0
7ZM,CasDec,CasDec,0,pollinator,0
7ZM,CasDec,CasDec,0,predator,0
7ZM,CasDecCelIgu,CelIgu,231.6,ant,0
7ZM,CasDecCelIgu,CelIgu,231.6,herbivore,2
7ZM,CasDecCelIgu,CelIgu,231.6,phloem_feeder,0
7ZM,CasDecCelIgu,CelIgu,231.6,pollinator,0
7ZM,CasDecCelIgu,CelIgu,231.6,predator,2
7ZM,CasDecTreMic,CasDec,231.6,ant,0
7ZM,CasDecTreMic,CasDec,231.6,herbivore,1
7ZM,CasDecTreMic,CasDec,231.6,phloem_feeder,0
7ZM,CasDecTreMic,CasDec,231.6,pollinator,0
7ZM,CasDecTreMic,CasDec,231.6,predator,0
7ZM,CasDecTreMic,TreMic,231.6,ant,1
7ZM,CasDecTreMic,TreMic,231.6,herbivore,0
7ZM,CasDecTreMic,TreMic,231.6,phloem_feeder,1
7ZM,CasDecTreMic,TreMic,231.6,pollinator,0
7ZM,CasDecTreMic,TreMic,231.6,predator,0
7ZM,CasSyl,CasSyl,0,ant,0
7ZM,CasSyl,CasSyl,0,herbivore,1
7ZM,CasSyl,CasSyl,0,phloem_feeder,2
7ZM,CasSyl,CasSyl,0,pollinator,0
7ZM,CasSyl,CasSyl,0,predator,1
7ZM,CasSylCelIgu,CelIgu,231.6,ant,0
7ZM,CasSylCelIgu,CelIgu,231.6,herbivore,1
7ZM,CasSylCelIgu,CelIgu,231.6,phloem_feeder,0
7ZM,CasSylCelIgu,CelIgu,231.6,pollinator,0
7ZM,CasSylCelIgu,CelIgu,231.6,predator,1
7ZM,CasSylTreMic,CasSyl,231.6,ant,0
7ZM,CasSylTreMic,CasSyl,231.6,herbivore,0
7ZM,CasSylTreMic,CasSyl,231.6,phloem_feeder,1
7ZM,CasSylTreMic,CasSyl,231.6,pollinator,0
7ZM,CasSylTreMic,CasSyl,231.6,predator,0
7ZM,CelIgu,CelIgu,0,ant,1
7ZM,CelIgu,CelIgu,0,herbivore,1
7ZM,CelIgu,CelIgu,0,phloem_feeder,2
7ZM,CelIgu,CelIgu,0,pollinator,0
7ZM,CelIgu,CelIgu,0,predator,1
7ZM,TreMic,TreMic,0,ant,0
7ZM,TreMic,TreMic,0,herbivore,0
7ZM,TreMic,TreMic,0,phloem_feeder,3
7ZM,TreMic,TreMic,0,pollinator,0
7ZM,TreMic,TreMic,0,predator,0
8NEI,AcnArb,AcnArb,0,ant,4
8NEI,AcnArb,AcnArb,0,herbivore,2
8NEI,AcnArb,AcnArb,0,phloem_feeder,14
8NEI,AcnArb,AcnArb,0,pollinator,1
8NEI,AcnArb,AcnArb,0,predator,0
8NEI,AcnArbCapBac,AcnArb,35.1,ant,0
8NEI,AcnArbCapBac,AcnArb,35.1,herbivore,2
8NEI,AcnArbCapBac,AcnArb,35.1,phloem_feeder,0
8NEI,AcnArbCapBac,AcnArb,35.1,pollinator,0
8NEI,AcnArbCapBac,AcnArb,35.1,predator,0
8NEI,AcnArbCasDec,AcnArb,247.5,ant,0
8NEI,AcnArbCasDec,AcnArb,247.5,herbivore,1
8NEI,AcnArbCasDec,AcnArb,247.5,phloem_feeder,1
8NEI,AcnArbCasDec,AcnArb,247.5,pollinator,0
8NEI,AcnArbCasDec,AcnArb,247.5,predator,0
8NEI,AcnArbCasDec,CasDec,247.5,ant,0
8NEI,AcnArbCasDec,CasDec,247.5,herbivore,0
8NEI,AcnArbCasDec,CasDec,247.5,phloem_feeder,0
8NEI,AcnArbCasDec,CasDec,247.5,pollinator,0
8NEI,AcnArbCasDec,CasDec,247.5,predator,1
8NEI,AcnArbCasSyl,AcnArb,247.5,ant,0
8NEI,AcnArbCasSyl,AcnArb,247.5,herbivore,0
8NEI,AcnArbCasSyl,AcnArb,247.5,phloem_feeder,1
8NEI,AcnArbCasSyl,AcnArb,247.5,pollinator,0
8NEI,AcnArbCasSyl,AcnArb,247.5,predator,0
8NEI,AcnArbCasSyl,CasSyl,247.5,ant,1
8NEI,AcnArbCasSyl,CasSyl,247.5,herbivore,0
8NEI,AcnArbCasSyl,CasSyl,247.5,phloem_feeder,0
8NEI,AcnArbCasSyl,CasSyl,247.5,pollinator,0
8NEI,AcnArbCasSyl,CasSyl,247.5,predator,1
8NEI,AcnArbCelIgu,AcnArb,247.5,ant,0
8NEI,AcnArbCelIgu,AcnArb,247.5,herbivore,2
8NEI,AcnArbCelIgu,AcnArb,247.5,phloem_feeder,5
8NEI,AcnArbCelIgu,AcnArb,247.5,pollinator,0
8NEI,AcnArbCelIgu,AcnArb,247.5,predator,0
8NEI,AcnArbCelIgu,CelIgu,247.5,ant,1
8NEI,AcnArbCelIgu,CelIgu,247.5,herbivore,0
8NEI,AcnArbCelIgu,CelIgu,247.5,phloem_feeder,1
8NEI,AcnArbCelIgu,CelIgu,247.5,pollinator,0
8NEI,AcnArbCelIgu,CelIgu,247.5,predator,1
8NEI,AcnArbTreMic,AcnArb,247.5,ant,0
8NEI,AcnArbTreMic,AcnArb,247.5,herbivore,1
8NEI,AcnArbTreMic,AcnArb,247.5,phloem_feeder,0
8NEI,AcnArbTreMic,AcnArb,247.5,pollinator,0
8NEI,AcnArbTreMic,AcnArb,247.5,predator,1
8NEI,All,AcnArb,460.6,ant,0
8NEI,All,AcnArb,460.6,herbivore,1
8NEI,All,AcnArb,460.6,phloem_feeder,1
8NEI,All,AcnArb,460.6,pollinator,0
8NEI,All,AcnArb,460.6,predator,0
8NEI,All,CasSyl,460.6,ant,0
8NEI,All,CasSyl,460.6,herbivore,0
8NEI,All,CasSyl,460.6,phloem_feeder,1
8NEI,All,CasSyl,460.6,pollinator,0
8NEI,All,CasSyl,460.6,predator,1
8NEI,All,CelIgu,460.6,ant,0
8NEI,All,CelIgu,460.6,herbivore,2
8NEI,All,CelIgu,460.6,phloem_feeder,2
8NEI,All,CelIgu,460.6,pollinator,0
8NEI,All,CelIgu,460.6,predator,0
8NEI,All,TreMic,460.6,ant,0
8NEI,All,TreMic,460.6,herbivore,1
8NEI,All,TreMic,460.6,phloem_feeder,0
8NEI,All,TreMic,460.6,pollinator,0
8NEI,All,TreMic,460.6,predator,1
8NEI,CapBac,CapBac,0,ant,0
8NEI,CapBac,CapBac,0,herbivore,2
8NEI,CapBac,CapBac,0,phloem_feeder,0
8NEI,CapBac,CapBac,0,pollinator,0
8NEI,CapBac,CapBac,0,predator,2
8NEI,CapBacCasSyl,CapBac,247.5,ant,0
8NEI,CapBacCasSyl,CapBac,247.5,herbivore,1
8NEI,CapBacCasSyl,CapBac,247.5,phloem_feeder,0
8NEI,CapBacCasSyl,CapBac,247.5,pollinator,0
8NEI,CapBacCasSyl,CapBac,247.5,predator,1
8NEI,CapBacCasSyl,CasSyl,247.5,ant,0
8NEI,CapBacCasSyl,CasSyl,247.5,herbivore,1
8NEI,CapBacCasSyl,CasSyl,247.5,phloem_feeder,1
8NEI,CapBacCasSyl,CasSyl,247.5,pollinator,0
8NEI,CapBacCasSyl,CasSyl,247.5,predator,0
8NEI,CapBacCelIgu,CapBac,247.5,ant,0
8NEI,CapBacCelIgu,CapBac,247.5,herbivore,0
8NEI,CapBacCelIgu,CapBac,247.5,phloem_feeder,2
8NEI,CapBacCelIgu,CapBac,247.5,pollinator,0
8NEI,CapBacCelIgu,CapBac,247.5,predator,2
8NEI,CapBacCelIgu,CelIgu,247.5,ant,0
8NEI,CapBacCelIgu,CelIgu,247.5,herbivore,3
8NEI,CapBacCelIgu,CelIgu,247.5,phloem_feeder,2
8NEI,CapBacCelIgu,CelIgu,247.5,pollinator,0
8NEI,CapBacCelIgu,CelIgu,247.5,predator,0
8NEI,CapBacTreMic,CapBac,247.5,ant,0
8NEI,CapBacTreMic,CapBac,247.5,herbivore,1
8NEI,CapBacTreMic,CapBac,247.5,phloem_feeder,0
8NEI,CapBacTreMic,CapBac,247.5,pollinator,0
8NEI,CapBacTreMic,CapBac,247.5,predator,1
8NEI,CasDecCelIgu,CelIgu,231.6,ant,0
8NEI,CasDecCelIgu,CelIgu,231.6,herbivore,2
8NEI,CasDecCelIgu,CelIgu,231.6,phloem_feeder,0
8NEI,CasDecCelIgu,CelIgu,231.6,pollinator,0
8NEI,CasDecCelIgu,CelIgu,231.6,predator,0
8NEI,CasSylCelIgu,CasSyl,231.6,ant,0
8NEI,CasSylCelIgu,CasSyl,231.6,herbivore,0
8NEI,CasSylCelIgu,CasSyl,231.6,phloem_feeder,1
8NEI,CasSylCelIgu,CasSyl,231.6,pollinator,0
8NEI,CasSylCelIgu,CasSyl,231.6,predator,0
8NEI,CelIgu,CelIgu,0,ant,0
8NEI,CelIgu,CelIgu,0,herbivore,2
8NEI,CelIgu,CelIgu,0,phloem_feeder,2
8NEI,CelIgu,CelIgu,0,pollinator,0
8NEI,CelIgu,CelIgu,0,predator,1
8NEI,CelIguTreMic,CelIgu,134.3,ant,1
8NEI,CelIguTreMic,CelIgu,134.3,herbivore,0
8NEI,CelIguTreMic,CelIgu,134.3,phloem_feeder,1
8NEI,CelIguTreMic,CelIgu,134.3,pollinator,0
8NEI,CelIguTreMic,CelIgu,134.3,predator,0
8NEI,CelIguTreMic,TreMic,134.3,ant,0
8NEI,CelIguTreMic,TreMic,134.3,herbivore,0
8NEI,CelIguTreMic,TreMic,134.3,phloem_feeder,1
8NEI,CelIguTreMic,TreMic,134.3,pollinator,1
8NEI,CelIguTreMic,TreMic,134.3,predator,0
8NEI,TreMic,TreMic,0,ant,0
8NEI,TreMic,TreMic,0,herbivore,1
8NEI,TreMic,TreMic,0,phloem_feeder,0
8NEI,TreMic,TreMic,0,pollinator,0
8NEI,TreMic,TreMic,0,predator,1
9DITO,AcnArb,AcnArb,0,ant,1
9DITO,AcnArb,AcnArb,0,herbivore,1
9DITO,AcnArb,AcnArb,0,phloem_feeder,1
9DITO,AcnArb,AcnArb,0,pollinator,0
9DITO,AcnArb,AcnArb,0,predator,0
9DITO,AcnArbCapBac,AcnArb,35.1,ant,0
9DITO,AcnArbCapBac,AcnArb,35.1,herbivore,1
9DITO,AcnArbCapBac,AcnArb,35.1,phloem_feeder,1
9DITO,AcnArbCapBac,AcnArb,35.1,pollinator,0
9DITO,AcnArbCapBac,AcnArb,35.1,predator,0
9DITO,AcnArbCapBac,CapBac,35.1,ant,0
9DITO,AcnArbCapBac,CapBac,35.1,herbivore,0
9DITO,AcnArbCapBac,CapBac,35.1,phloem_feeder,1
9DITO,AcnArbCapBac,CapBac,35.1,pollinator,0
9DITO,AcnArbCapBac,CapBac,35.1,predator,0
9DITO,AcnArbCasDec,AcnArb,247.5,ant,0
9DITO,AcnArbCasDec,AcnArb,247.5,herbivore,1
9DITO,AcnArbCasDec,AcnArb,247.5,phloem_feeder,1
9DITO,AcnArbCasDec,AcnArb,247.5,pollinator,0
9DITO,AcnArbCasDec,AcnArb,247.5,predator,1
9DITO,AcnArbCasDec,CasDec,247.5,ant,1
9DITO,AcnArbCasDec,CasDec,247.5,herbivore,0
9DITO,AcnArbCasDec,CasDec,247.5,phloem_feeder,0
9DITO,AcnArbCasDec,CasDec,247.5,pollinator,0
9DITO,AcnArbCasDec,CasDec,247.5,predator,0
9DITO,AcnArbCasSyl,AcnArb,247.5,ant,1
9DITO,AcnArbCasSyl,AcnArb,247.5,herbivore,1
9DITO,AcnArbCasSyl,AcnArb,247.5,phloem_feeder,3
9DITO,AcnArbCasSyl,AcnArb,247.5,pollinator,0
9DITO,AcnArbCasSyl,AcnArb,247.5,predator,0
9DITO,AcnArbCelIgu,AcnArb,247.5,ant,1
9DITO,AcnArbCelIgu,AcnArb,247.5,herbivore,1
9DITO,AcnArbCelIgu,AcnArb,247.5,phloem_feeder,1
9DITO,AcnArbCelIgu,AcnArb,247.5,pollinator,0
9DITO,AcnArbCelIgu,AcnArb,247.5,predator,0
9DITO,AcnArbTreMic,AcnArb,247.5,ant,0
9DITO,AcnArbTreMic,AcnArb,247.5,herbivore,0
9DITO,AcnArbTreMic,AcnArb,247.5,phloem_feeder,1
9DITO,AcnArbTreMic,AcnArb,247.5,pollinator,0
9DITO,AcnArbTreMic,AcnArb,247.5,predator,0
9DITO,AcnArbTreMic,TreMic,247.5,ant,1
9DITO,AcnArbTreMic,TreMic,247.5,herbivore,0
9DITO,AcnArbTreMic,TreMic,247.5,phloem_feeder,0
9DITO,AcnArbTreMic,TreMic,247.5,pollinator,0
9DITO,AcnArbTreMic,TreMic,247.5,predator,0
9DITO,All,AcnArb,460.6,ant,2
9DITO,All,AcnArb,460.6,herbivore,0
9DITO,All,AcnArb,460.6,phloem_feeder,2
9DITO,All,AcnArb,460.6,pollinator,0
9DITO,All,AcnArb,460.6,predator,0
9DITO,All,CapBac,460.6,ant,0
9DITO,All,CapBac,460.6,herbivore,0
9DITO,All,CapBac,460.6,phloem_feeder,1
9DITO,All,CapBac,460.6,pollinator,0
9DITO,All,CapBac,460.6,predator,1
9DITO,All,CasDec,460.6,ant,0
9DITO,All,CasDec,460.6,herbivore,1
9DITO,All,CasDec,460.6,phloem_feeder,2
9DITO,All,CasDec,460.6,pollinator,0
9DITO,All,CasDec,460.6,predator,0
9DITO,All,CasSyl,460.6,ant,0
9DITO,All,CasSyl,460.6,herbivore,0
9DITO,All,CasSyl,460.6,phloem_feeder,0
9DITO,All,CasSyl,460.6,pollinator,0
9DITO,All,CasSyl,460.6,predator,1
9DITO,All,CelIgu,460.6,ant,0
9DITO,All,CelIgu,460.6,herbivore,0
9DITO,All,CelIgu,460.6,phloem_feeder,0
9DITO,All,CelIgu,460.6,pollinator,0
9DITO,All,CelIgu,460.6,predator,1
9DITO,All,TreMic,460.6,ant,0
9DITO,All,TreMic,460.6,herbivore,0
9DITO,All,TreMic,460.6,phloem_feeder,1
9DITO,All,TreMic,460.6,pollinator,0
9DITO,All,TreMic,460.6,predator,0
9DITO,CapBac,CapBac,0,ant,1
9DITO,CapBac,CapBac,0,herbivore,0
9DITO,CapBac,CapBac,0,phloem_feeder,1
9DITO,CapBac,CapBac,0,pollinator,0
9DITO,CapBac,CapBac,0,predator,0
9DITO,CapBacCasDec,CapBac,247.5,ant,0
9DITO,CapBacCasDec,CapBac,247.5,herbivore,0
9DITO,CapBacCasDec,CapBac,247.5,phloem_feeder,1
9DITO,CapBacCasDec,CapBac,247.5,pollinator,0
9DITO,CapBacCasDec,CapBac,247.5,predator,0
9DITO,CapBacCasDec,CasDec,247.5,ant,0
9DITO,CapBacCasDec,CasDec,247.5,herbivore,1
9DITO,CapBacCasDec,CasDec,247.5,phloem_feeder,0
9DITO,CapBacCasDec,CasDec,247.5,pollinator,0
9DITO,CapBacCasDec,CasDec,247.5,predator,0
9DITO,CapBacCasSyl,CapBac,247.5,ant,0
9DITO,CapBacCasSyl,CapBac,247.5,herbivore,0
9DITO,CapBacCasSyl,CapBac,247.5,phloem_feeder,2
9DITO,CapBacCasSyl,CapBac,247.5,pollinator,0
9DITO,CapBacCasSyl,CapBac,247.5,predator,0
9DITO,CapBacCelIgu,CapBac,247.5,ant,0
9DITO,CapBacCelIgu,CapBac,247.5,herbivore,0
9DITO,CapBacCelIgu,CapBac,247.5,phloem_feeder,1
9DITO,CapBacCelIgu,CapBac,247.5,pollinator,1
9DITO,CapBacCelIgu,CapBac,247.5,predator,0
9DITO,CapBacCelIgu,CelIgu,247.5,ant,0
9DITO,CapBacCelIgu,CelIgu,247.5,herbivore,1
9DITO,CapBacCelIgu,CelIgu,247.5,phloem_feeder,1
9DITO,CapBacCelIgu,CelIgu,247.5,pollinator,0
9DITO,CapBacCelIgu,CelIgu,247.5,predator,0
9DITO,CapBacTreMic,TreMic,247.5,ant,0
9DITO,CapBacTreMic,TreMic,247.5,herbivore,1
9DITO,CapBacTreMic,TreMic,247.5,phloem_feeder,4
9DITO,CapBacTreMic,TreMic,247.5,pollinator,0
9DITO,CapBacTreMic,TreMic,247.5,predator,0
9DITO,CasDecCasSyl,CasSyl,25.3,ant,0
9DITO,CasDecCasSyl,CasSyl,25.3,herbivore,0
9DITO,CasDecCasSyl,CasSyl,25.3,phloem_feeder,0
9DITO,CasDecCasSyl,CasSyl,25.3,pollinator,0
9DITO,CasDecCasSyl,CasSyl,25.3,predator,2
9DITO,CasDecCelIgu,CelIgu,231.6,ant,0
9DITO,CasDecCelIgu,CelIgu,231.6,herbivore,1
9DITO,CasDecCelIgu,CelIgu,231.6,phloem_feeder,1
9DITO,CasDecCelIgu,CelIgu,231.6,pollinator,0
9DITO,CasDecCelIgu,CelIgu,231.6,predator,0
9DITO,CasSyl,CasSyl,0,ant,0
9DITO,CasSyl,CasSyl,0,herbivore,0
9DITO,CasSyl,CasSyl,0,phloem_feeder,2
9DITO,CasSyl,CasSyl,0,pollinator,0
9DITO,CasSyl,CasSyl,0,predator,0
9DITO,CasSylCelIgu,CasSyl,231.6,ant,0
9DITO,CasSylCelIgu,CasSyl,231.6,herbivore,0
9DITO,CasSylCelIgu,CasSyl,231.6,phloem_feeder,1
9DITO,CasSylCelIgu,CasSyl,231.6,pollinator,0
9DITO,CasSylCelIgu,CasSyl,231.6,predator,0
9DITO,CelIgu,CelIgu,0,ant,0
9DITO,CelIgu,CelIgu,0,herbivore,3
9DITO,CelIgu,CelIgu,0,phloem_feeder,2
9DITO,CelIgu,CelIgu,0,pollinator,0
9DITO,CelIgu,CelIgu,0,predator,0
9DITO,CelIguTreMic,CelIgu,134.3,ant,0
9DITO,CelIguTreMic,CelIgu,134.3,herbivore,1
9DITO,CelIguTreMic,CelIgu,134.3,phloem_feeder,0
9DITO,CelIguTreMic,CelIgu,134.3,pollinator,0
9DITO,CelIguTreMic,CelIgu,134.3,predator,0
9DITO,TreMic,TreMic,0,ant,0
9DITO,TreMic,TreMic,0,herbivore,0
9DITO,TreMic,TreMic,0,phloem_feeder,3
9DITO,TreMic,TreMic,0,pollinator,0
9DITO,TreMic,TreMic,0,predator,0
10JG,AcnArb,AcnArb,0,ant,1
10JG,AcnArb,AcnArb,0,herbivore,0
10JG,AcnArb,AcnArb,0,phloem_feeder,0
10JG,AcnArb,AcnArb,0,pollinator,0
10JG,AcnArb,AcnArb,0,predator,0
10JG,AcnArbCapBac,AcnArb,35.1,ant,2
10JG,AcnArbCapBac,AcnArb,35.1,herbivore,3
10JG,AcnArbCapBac,AcnArb,35.1,phloem_feeder,6
10JG,AcnArbCapBac,AcnArb,35.1,pollinator,0
10JG,AcnArbCapBac,AcnArb,35.1,predator,0
10JG,AcnArbCapBac,CapBac,35.1,ant,0
10JG,AcnArbCapBac,CapBac,35.1,herbivore,0
10JG,AcnArbCapBac,CapBac,35.1,phloem_feeder,1
10JG,AcnArbCapBac,CapBac,35.1,pollinator,0
10JG,AcnArbCapBac,CapBac,35.1,predator,0
10JG,AcnArbCasDec,AcnArb,247.5,ant,0
10JG,AcnArbCasDec,AcnArb,247.5,herbivore,2
10JG,AcnArbCasDec,AcnArb,247.5,phloem_feeder,1
10JG,AcnArbCasDec,AcnArb,247.5,pollinator,0
10JG,AcnArbCasDec,AcnArb,247.5,predator,0
10JG,AcnArbCasSyl,AcnArb,247.5,ant,1
10JG,AcnArbCasSyl,AcnArb,247.5,herbivore,2
10JG,AcnArbCasSyl,AcnArb,247.5,phloem_feeder,4
10JG,AcnArbCasSyl,AcnArb,247.5,pollinator,0
10JG,AcnArbCasSyl,AcnArb,247.5,predator,0
10JG,AcnArbCasSyl,CasSyl,247.5,ant,0
10JG,AcnArbCasSyl,CasSyl,247.5,herbivore,0
10JG,AcnArbCasSyl,CasSyl,247.5,phloem_feeder,1
10JG,AcnArbCasSyl,CasSyl,247.5,pollinator,0
10JG,AcnArbCasSyl,CasSyl,247.5,predator,0
10JG,AcnArbCelIgu,AcnArb,247.5,ant,1
10JG,AcnArbCelIgu,AcnArb,247.5,herbivore,1
10JG,AcnArbCelIgu,AcnArb,247.5,phloem_feeder,4
10JG,AcnArbCelIgu,AcnArb,247.5,pollinator,0
10JG,AcnArbCelIgu,AcnArb,247.5,predator,0
10JG,AcnArbTreMic,AcnArb,247.5,ant,1
10JG,AcnArbTreMic,AcnArb,247.5,herbivore,1
10JG,AcnArbTreMic,AcnArb,247.5,phloem_feeder,6
10JG,AcnArbTreMic,AcnArb,247.5,pollinator,0
10JG,AcnArbTreMic,AcnArb,247.5,predator,0
10JG,All,AcnArb,460.6,ant,0
10JG,All,AcnArb,460.6,herbivore,0
10JG,All,AcnArb,460.6,phloem_feeder,2
10JG,All,AcnArb,460.6,pollinator,0
10JG,All,AcnArb,460.6,predator,0
10JG,All,CapBac,460.6,ant,0
10JG,All,CapBac,460.6,herbivore,1
10JG,All,CapBac,460.6,phloem_feeder,0
10JG,All,CapBac,460.6,pollinator,0
10JG,All,CapBac,460.6,predator,0
10JG,All,CasDec,460.6,ant,0
10JG,All,CasDec,460.6,herbivore,0
10JG,All,CasDec,460.6,phloem_feeder,1
10JG,All,CasDec,460.6,pollinator,0
10JG,All,CasDec,460.6,predator,0
10JG,All,CasSyl,460.6,ant,0
10JG,All,CasSyl,460.6,herbivore,0
10JG,All,CasSyl,460.6,phloem_feeder,1
10JG,All,CasSyl,460.6,pollinator,0
10JG,All,CasSyl,460.6,predator,1
10JG,All,TreMic,460.6,ant,0
10JG,All,TreMic,460.6,herbivore,0
10JG,All,TreMic,460.6,phloem_feeder,1
10JG,All,TreMic,460.6,pollinator,1
10JG,All,TreMic,460.6,predator,0
10JG,CapBac,CapBac,0,ant,0
10JG,CapBac,CapBac,0,herbivore,2
10JG,CapBac,CapBac,0,phloem_feeder,4
10JG,CapBac,CapBac,0,pollinator,1
10JG,CapBac,CapBac,0,predator,0
10JG,CapBacCasSyl,CapBac,247.5,ant,0
10JG,CapBacCasSyl,CapBac,247.5,herbivore,0
10JG,CapBacCasSyl,CapBac,247.5,phloem_feeder,1
10JG,CapBacCasSyl,CapBac,247.5,pollinator,0
10JG,CapBacCasSyl,CapBac,247.5,predator,0
10JG,CapBacCelIgu,CelIgu,247.5,ant,0
10JG,CapBacCelIgu,CelIgu,247.5,herbivore,0
10JG,CapBacCelIgu,CelIgu,247.5,phloem_feeder,1
10JG,CapBacCelIgu,CelIgu,247.5,pollinator,0
10JG,CapBacCelIgu,CelIgu,247.5,predator,0
10JG,CapBacTreMic,TreMic,247.5,ant,1
10JG,CapBacTreMic,TreMic,247.5,herbivore,1
10JG,CapBacTreMic,TreMic,247.5,phloem_feeder,4
10JG,CapBacTreMic,TreMic,247.5,pollinator,0
10JG,CapBacTreMic,TreMic,247.5,predator,0
10JG,CasDecCelIgu,CelIgu,231.6,ant,1
10JG,CasDecCelIgu,CelIgu,231.6,herbivore,0
10JG,CasDecCelIgu,CelIgu,231.6,phloem_feeder,0
10JG,CasDecCelIgu,CelIgu,231.6,pollinator,0
10JG,CasDecCelIgu,CelIgu,231.6,predator,0
10JG,CasDecTreMic,CasDec,231.6,ant,0
10JG,CasDecTreMic,CasDec,231.6,herbivore,0
10JG,CasDecTreMic,CasDec,231.6,phloem_feeder,0
10JG,CasDecTreMic,CasDec,231.6,pollinator,0
10JG,CasDecTreMic,CasDec,231.6,predator,1
10JG,CasDecTreMic,TreMic,231.6,ant,0
10JG,CasDecTreMic,TreMic,231.6,herbivore,0
10JG,CasDecTreMic,TreMic,231.6,phloem_feeder,1
10JG,CasDecTreMic,TreMic,231.6,pollinator,0
10JG,CasDecTreMic,TreMic,231.6,predator,0
10JG,CasSyl,CasSyl,0,ant,0
10JG,CasSyl,CasSyl,0,herbivore,0
10JG,CasSyl,CasSyl,0,phloem_feeder,1
10JG,CasSyl,CasSyl,0,pollinator,0
10JG,CasSyl,CasSyl,0,predator,0
10JG,CasSylTreMic,TreMic,231.6,ant,0
10JG,CasSylTreMic,TreMic,231.6,herbivore,0
10JG,CasSylTreMic,TreMic,231.6,phloem_feeder,1
10JG,CasSylTreMic,TreMic,231.6,pollinator,0
10JG,CasSylTreMic,TreMic,231.6,predator,0
10JG,CelIgu,CelIgu,0,ant,1
10JG,CelIgu,CelIgu,0,herbivore,1
10JG,CelIgu,CelIgu,0,phloem_feeder,0
10JG,CelIgu,CelIgu,0,pollinator,0
10JG,CelIgu,CelIgu,0,predator,0
