Site,Treatment,Treat2,Plot,plant_sp,N Rows,Grass,Height.avg,Diameter,Fruit.number,Fruit.per.ind,Visits,Visits.per.ind,n.seeds_avg,sum.seeds,seeds.per.ind,Div_treat,logHeight,LogDiam,root_grass,log_fruit_percapita,het_treat
07ZM,CasDec&CasSyl,Hetero.same,7,Casearia_sylvestris,50,10,168.33333,81.65,587.5,48.958333333333,1,0.0833333333333,10.8,108,9,2,5.1318691587,4.4146148243,3.1622776602,3.9111893247,2
07ZM,CasDec&CelIgu,Hetero.diff,12,Celtis_iguanaea,200,5,105,32.0575,0,0,0,0,0,0,0,2,4.6634390941,3.4982484694,2.2360679775,0,3
07ZM,CasDec&TreMic,Hetero.diff,6,Trema_micrantha,200,5,365.66667,62.88,406,33.833333333333,7,0.5833333333333,7.3529411764706,125,10.416666666667,2,5.9044531702,4.1570063233,2.2360679775,3.5505747827,3
07ZM,CasSyl,Intra,5,Casearia_sylvestris,50,15,134.66667,29.65,400,16.666666666667,1,0.0416666666667,10.2,102,4.25,1,4.910200897,3.4226326624,3.8729833462,2.8716796249,1
07ZM,CasSyl&CelIgu,Hetero.diff,14,Casearia_sylvestris,200,15,158.33333,38.4575,0,0,1,0.0833333333333,4.2857142857143,30,2.5,2,5.0709984436,3.6752241433,3.8729833462,0,3
07ZM,CasSyl&CelIgu,Hetero.diff,14,Celtis_iguanaea,200,15,169.33333,17.4175,0,0,0,0,1.25,5,0.4166666666667,2,5.1377573013,2.9133012996,3.8729833462,0,3
07ZM,CasSyl&TreMic,Hetero.diff,19,Casearia_sylvestris,200,10,161.33333,65.605,265,22.083333333333,0,0,2,2,0.1666666666667,2,5.0896518342,4.1987796498,3.1622776602,3.1391108564,3
07ZM,CasSyl&TreMic,Hetero.diff,19,Trema_micrantha,200,10,339.33333,58.1125,536,44.666666666667,10,0.8333333333333,12.833333333333,231,19.25,2,5.8299255294,4.079442408,3.1622776602,3.8213686372,3
07ZM,CelIgu,Intra,21,Celtis_iguanaea,50,5,189.66667,52.6175,50,2.0833333333333,0,0,24.153846153846,314,13.083333333333,1,5.2505267029,3.9818755073,2.2360679775,1.1260112629,1
07ZM,CelIgu&TreMic,Hetero.same,2,Celtis_iguanaea,50,2,38.666667,11.2975,0,0,0,0,0,0,0,2,3.6805112045,2.5093959897,1.4142135624,0,2
07ZM,CelIgu&TreMic,Hetero.same,2,Trema_micrantha,50,2,264,61.155,392.72727272727,32.727272727273,10,0.8333333333333,9.6875,155,12.916666666667,2,5.579729826,4.1296312652,1.4142135624,3.5183067898,2
07ZM,TreMic,Intra,11,Trema_micrantha,50,1,390.66667,51.935,522,21.75,12,0.5,6.2777777777778,113,4.7083333333333,1,5.970411138,3.9690647458,1,3.1245651454,1
08NEI,AcnArb,Intra,20,Acnistus_arborescens,50,35,274.33333,58.625,316.25,13.177083333333,10,0.4166666666667,35.6,534,22.25,1,5.6179824847,4.0880749492,5.9160797831,2.6516268112,1
08NEI,AcnArb&CapBac,Hetero.same,18,Acnistus_arborescens,50,35,241.66667,52.7775,160,13.333333333333,3,0.25,42.727272727273,470,39.166666666667,2,5.4916887597,3.9848551641,5.9160797831,2.662587827,2
08NEI,AcnArb&CapBac,Hetero.same,18,Capsicum_baccatum,50,35,133.33333,26.7975,291.66666666667,24.305555555556,0,0,32.5,130,10.833333333333,2,4.900324273,3.3249460886,5.9160797831,3.2310239588,2
08NEI,AcnArb&CasDec,Hetero.diff,10,Acnistus_arborescens,200,60,311.66667,72.3525,200,16.666666666667,4,0.3333333333333,47.352941176471,805,67.083333333333,2,5.7451376604,4.2952765872,7.7459666924,2.8716796249,3
08NEI,AcnArb&CasSyl,Hetero.diff,14,Acnistus_arborescens,200,40,361,116.92,141.66666666667,11.805555555556,3,0.25,92.8,1392,116,2,5.8916442118,4.7700064284,6.3245553203,2.5498791045,3
08NEI,AcnArb&CasSyl,Hetero.diff,14,Casearia_sylvestris,200,40,157.66667,40.7725,30,2.5,0,0,0,0,0,2,5.0668055658,3.7322382283,6.3245553203,1.2527629685,3
08NEI,AcnArb&CelIgu,Hetero.diff,12,Acnistus_arborescens,200,40,269.33333,70.325,195,16.25,4,0.3333333333333,49.466666666667,742,61.833333333333,2,5.5996557653,4.2672468971,6.3245553203,2.8478121435,3
08NEI,AcnArb&CelIgu,Hetero.diff,12,Celtis_iguanaea,200,40,212.33333,36.5175,0,0,0,0,0,0,0,2,5.3628558875,3.6248074908,6.3245553203,0,3
08NEI,AcnArb&TreMic,Hetero.diff,23,Acnistus_arborescens,200,8,291.33333,36.6975,50,4.1666666666667,0,0,2,2,0.1666666666667,2,5.6778947036,3.6295937793,2.8284271247,1.6422277353,3
08NEI,AcnArb&TreMic,Hetero.diff,23,Trema_micrantha,200,8,362.66667,71.0925,483.33333333333,40.277777777778,10,0.8333333333333,37.111111111111,668,55.666666666667,2,5.8962376973,4.2779500167,2.8284271247,3.7203242868,3
08NEI,All,Hetero.All,15,Acnistus_arborescens,50,10,302.33333,102.4075,25,6.25,7,1.75,36.875,295,73.75,6,5.7148323107,4.6386774933,3.1622776602,1.9810014689,6
08NEI,All,Hetero.All,15,Capsicum_baccatum,50,10,155,33.136667,101.42857142857,25.357142857143,0,0,52.125,417,104.25,6,5.0498560072,3.5303720754,3.1622776602,3.2717393144,6
08NEI,All,Hetero.All,15,Casearia_sylvestris,50,10,136,45.85,0,0,0,0,0,0,0,6,4.9199809258,3.8469510087,3.1622776602,0,6
08NEI,All,Hetero.All,15,Celtis_iguanaea,50,10,185,37.395,0,0,0,0,0,0,0,6,5.2257466737,3.6479272428,3.1622776602,0,6
08NEI,All,Hetero.All,15,Trema_micrantha,50,10,313.66667,80.89,296.36363636364,74.090909090909,6,1.5,53.666666666667,483,120.75,6,5.7515138776,4.4053768833,3.1622776602,4.3186995007,6
08NEI,CapBac,Intra,13,Capsicum_baccatum,50,50,111.33333,33.6275,315.83333333333,13.159722222222,2,0.0833333333333,45.055555555556,811,33.791666666667,1,4.7214706414,3.5446481641,7.0710678119,2.650401471,1
08NEI,CapBac&CasDec,Hetero.diff,19,Capsicum_baccatum,200,65,114.66667,23.2425,257.7,21.475,5,0.4166666666667,14,182,15.166666666667,2,4.7507124916,3.1881072912,8.0622577483,3.1124035804,3
08NEI,CapBac&CasSyl,Hetero.diff,4,Capsicum_baccatum,200,30,159,51.74,293.75,24.479166666667,2,0.1666666666667,27.818181818182,306,25.5,2,5.0751738152,3.9653741809,5.4772255751,3.2378611248,3
08NEI,CapBac&CasSyl,Hetero.diff,4,Casearia_sylvestris,200,30,155.66667,34.5075,326.66666666667,27.222222222222,0,0,24,72,6,2,5.0541204062,3.5697439418,5.4772255751,3.3401096897,3
08NEI,CapBac&CelIgu,Hetero.diff,1,Capsicum_baccatum,200,40,124.33333,30.9825,351.25,29.270833333333,4,0.3333333333333,7.8666666666667,118,9.8333333333333,2,4.8309768545,3.4651888782,6.3245553203,3.4101846527,3
08NEI,CapBac&CelIgu,Hetero.diff,1,Celtis_iguanaea,200,40,281,57.5675,80,6.6666666666667,1,0.0833333333333,0,0,0,2,5.6419070709,4.0701799352,6.3245553203,2.0368819273,3
08NEI,CapBac&TreMic,Hetero.diff,5,Capsicum_baccatum,200,30,143,29.7275,132.72727272727,11.060606060606,2,0.1666666666667,12.375,99,8.25,2,4.9698132996,3.4251580191,5.4772255751,2.4899444438,3
08NEI,CapBac&TreMic,Hetero.diff,5,Trema_micrantha,200,30,339.33333,67.1175,425.29411764706,35.441176470588,24,2,16.263157894737,309,25.75,2,5.8299255294,4.2212341552,5.4772255751,3.595699357,3
08NEI,CasDec&CasSyl,Hetero.same,9,Casearia_sylvestris,50,50,168.66667,44.9375,80,6.6666666666667,0,0,25.090909090909,276,23,2,5.1338357281,3.827281777,7.0710678119,2.0368819273,2
08NEI,CasDec&CelIgu,Hetero.diff,22,Celtis_iguanaea,200,40,231,40.15,0,0,0,0,9.6666666666667,29,2.4166666666667,2,5.4467373717,3.7172239271,6.3245553203,0,3
08NEI,CasDec&TreMic,Hetero.diff,6,Trema_micrantha,200,10,421,71.47,313.84615384615,26.153846153846,9,0.75,12.75,204,17,2,6.045005314,4.2831726831,3.1622776602,3.3015186995,3
08NEI,CasSyl,Intra,8,Casearia_sylvestris,50,80,123.33333,22.32,60,2.5,0,0,30,360,15,1,4.8229661307,3.1493113615,8.94427191,1.2527629685,1
08NEI,CasSyl&CelIgu,Hetero.diff,7,Casearia_sylvestris,200,50,131.66667,47.878,70,5.8333333333333,0,0,34,34,2.8333333333333,2,4.8878397169,3.8893273975,7.0710678119,1.9218125975,3
08NEI,CasSyl&CelIgu,Hetero.diff,7,Celtis_iguanaea,200,50,245.33333,59.56,0,0,0,0,26.285714285714,368,30.666666666667,2,5.5066856321,4.1036346091,7.0710678119,0,3
08NEI,CasSyl&TreMic,Hetero.diff,16,Casearia_sylvestris,200,20,146.66667,42.89,100,8.3333333333333,0,0,1,2,0.1666666666667,2,4.9949574816,3.7816865037,4.472135955,2.2335922215,3
08NEI,CasSyl&TreMic,Hetero.diff,16,Trema_micrantha,200,20,374.33333,64.165,478.75,39.895833333333,9,0.75,40.375,646,53.833333333333,2,5.9278145199,4.176922515,4.472135955,3.7110281834,3
08NEI,CelIgu,Intra,3,Celtis_iguanaea,50,10,412.33333,55.7925,250,10.416666666667,0,0,17.071428571429,239,9.9583333333333,1,6.0242543699,4.0394042748,3.1622776602,2.435074276,1
08NEI,CelIgu&TreMic,Hetero.same,2,Celtis_iguanaea,50,10,143.66667,21.3275,0,0,0,0,0,0,0,2,4.9744322457,3.1058191026,3.1622776602,0,2
08NEI,CelIgu&TreMic,Hetero.same,2,Trema_micrantha,50,10,483.66667,73.35,355.29411764706,29.607843137255,15,1.25,16.315789473684,310,25.833333333333,2,6.1834613695,4.3087836729,3.1622776602,3.4212562878,2
08NEI,TreMic,Intra,21,Trema_micrantha,50,20,392.33333,44.7475,524.28571428571,21.845238095238,10,0.4166666666667,12.842105263158,244,10.166666666667,1,5.9746574287,3.8231371454,4.472135955,3.1287426972,1
09DITO,AcnArb,Intra,9,Acnistus_arborescens,50,10,256.33333,86.645,340,14.166666666667,6,0.25,5.25,63,2.625,1,5.5503722612,4.4732945647,3.1622776602,2.7191000373,1
09DITO,AcnArb&CapBac,Hetero.same,7,Acnistus_arborescens,50,50,322,114.59,214.66666666667,17.888888888889,5,0.4166666666667,15.222222222222,137,11.416666666667,2,5.7776523232,4.7500494473,7.0710678119,2.9385738597,2
09DITO,AcnArb&CapBac,Hetero.same,7,Capsicum_baccatum,50,50,136,32.185,409.28571428571,34.107142857143,3,0.25,8.625,69,5.75,2,4.9199809258,3.5020979666,7.0710678119,3.55840461,2
09DITO,AcnArb&CasDec,Hetero.diff,22,Acnistus_arborescens,200,10,357,117.44,300,25,5,0.4166666666667,13.142857142857,184,15.333333333333,2,5.8805329864,4.7744065032,3.1622776602,3.258096538,3
09DITO,AcnArb&CasSyl,Hetero.diff,12,Acnistus_arborescens,200,30,250.33333,77.9525,148.57142857143,12.380952380952,9,0.75,6,66,5.5,2,5.5267800792,4.3688464058,5.4772255751,2.5938322316,3
09DITO,AcnArb&CasSyl,Hetero.diff,12,Casearia_sylvestris,200,30,105,24.19,0,0,1,0.0833333333333,0,0,0,2,4.6634390941,3.2264470904,5.4772255751,0,3
09DITO,AcnArb&CelIgu,Hetero.diff,21,Acnistus_arborescens,200,10,322.66667,151.5075,343.33333333333,28.611111111111,6,0.5,22.8125,365,30.416666666667,2,5.7797141797,5.0272137752,3.1622776602,3.3881496663,3
09DITO,AcnArb&CelIgu,Hetero.diff,21,Celtis_iguanaea,200,10,141.66667,17.75,0,0,0,0,0,0,0,2,4.9605109071,2.9311937524,3.1622776602,0,3
09DITO,AcnArb&TreMic,Hetero.diff,13,Acnistus_arborescens,200,55,178,75.45,90,7.5,5,0.4166666666667,2.3333333333333,28,2.3333333333333,2,5.1873858058,4.3366369324,7.4161984871,2.1400661635,3
09DITO,AcnArb&TreMic,Hetero.diff,13,Trema_micrantha,200,55,172.33333,32.14,118.57142857143,9.8809523809524,1,0.0833333333333,5.25,21,1.75,2,5.1552165227,3.500741012,7.4161984871,2.3870137726,3
09DITO,All,Hetero.All,14,Acnistus_arborescens,50,60,214,111.0375,135,33.75,4,1,5.4,27,6.75,6,5.3706380281,4.7188336367,7.7459666924,3.548179572,6
09DITO,All,Hetero.All,14,Capsicum_baccatum,50,60,120.66667,52.5625,204.64285714286,51.160714285714,5,1.25,12.8,128,32,6,4.8012850652,3.9808491964,7.7459666924,3.9543296117,6
09DITO,All,Hetero.All,14,Casearia_sylvestris,50,60,114.33333,39.4175,200,50,0,0,0,0,0,6,4.7478264861,3.6992628595,7.7459666924,3.9318256327,6
09DITO,All,Hetero.All,14,Celtis_iguanaea,50,60,89.333333,30.646667,0,0,0,0,0,0,0,6,4.5035065322,3.4546328245,7.7459666924,0,6
09DITO,All,Hetero.All,14,Trema_micrantha,50,60,168.66667,35.7725,204.28571428571,51.071428571429,2,0.5,14.333333333333,86,21.5,6,5.1338357281,3.6047502832,7.7459666924,3.9526164024,6
09DITO,CapBac,Intra,20,Capsicum_baccatum,50,5,165.33333,41.01,1483.5714285714,61.815476190476,13,0.5416666666667,57.352941176471,975,40.625,1,5.1139938069,3.7379076852,2.2360679775,4.1402014793,1
09DITO,CapBac&CasDec,Hetero.diff,6,Capsicum_baccatum,200,70,126.66667,37.515,427.16666666667,35.597222222222,10,0.8333333333333,28.071428571429,393,32.75,2,4.8494227008,3.6510477758,8.3666002653,3.599972342,3
09DITO,CapBac&CasSyl,Hetero.diff,10,Capsicum_baccatum,200,50,154.33333,43.1675,284.61538461539,23.717948717949,6,0.5,17.6875,283,23.583333333333,2,5.0455733452,3.7879892245,7.0710678119,3.2075296485,3
09DITO,CapBac&CasSyl,Hetero.diff,10,Casearia_sylvestris,200,50,112,40.2825,123.33333333333,10.277777777778,0,0,5,10,0.8333333333333,2,4.7273878187,3.7204386814,7.0710678119,2.4228342211,3
09DITO,CapBac&CelIgu,Hetero.diff,4,Capsicum_baccatum,200,60,127,43.7075,563.21428571429,46.934523809524,10,0.8333333333333,16.384615384615,213,17.75,2,4.8520302639,3.8001412728,7.7459666924,3.8698359924,3
09DITO,CapBac&CelIgu,Hetero.diff,4,Celtis_iguanaea,200,60,95.666667,14.485,0,0,0,0,0,0,0,2,4.5712686343,2.7398718134,7.7459666924,0,3
09DITO,CapBac&TreMic,Hetero.diff,8,Capsicum_baccatum,200,15,130.33333,25.2725,189.58333333333,15.798611111111,3,0.25,17.416666666667,209,17.416666666667,2,4.8777386204,3.2685227648,3.8729833462,2.821296211,3
09DITO,CapBac&TreMic,Hetero.diff,8,Trema_micrantha,200,15,274.33333,48.8675,355.71428571429,29.642857142857,10,0.8333333333333,12.2,122,10.166666666667,2,5.6179824847,3.909369488,3.8729833462,3.4223995893,3
09DITO,CasDec&CasSyl,Hetero.same,16,Casearia_sylvestris,50,85,121,39.2875,250,20.833333333333,0,0,1.6363636363636,18,1.5,2,4.8040210447,3.6960412471,9.2195444573,3.083437854,2
09DITO,CasDec&CelIgu,Hetero.diff,11,Celtis_iguanaea,200,90,96.333333,15.1825,0,0,0,0,0,0,0,2,4.5781415136,2.7839304114,9.4868329805,0,3
09DITO,CasDec&TreMic,Hetero.diff,5,Trema_micrantha,200,60,311.33333,35.795,255,21.25,4,0.3333333333333,11.666666666667,140,11.666666666667,2,5.7440709935,3.6053619664,7.7459666924,3.1023420086,3
09DITO,CasSyl,Intra,1,Casearia_sylvestris,50,40,127.66667,39.4975,0,0,0,0,1.6,16,0.6666666666667,1,4.8572250811,3.7012402438,6.3245553203,0,1
09DITO,CasSyl&CelIgu,Hetero.diff,23,Casearia_sylvestris,200,20,136.66667,39.73,80,6.6666666666667,2,0.1666666666667,2.5,25,2.0833333333333,2,4.9248353045,3.7069649217,4.472135955,2.0368819273,3
09DITO,CasSyl&CelIgu,Hetero.diff,23,Celtis_iguanaea,200,20,258.33333,81.82,100,8.3333333333333,0,0,0,0,0,2,5.5581142354,4.4166695781,4.472135955,2.2335922215,3
09DITO,CasSyl&TreMic,Hetero.diff,17,Casearia_sylvestris,200,35,131.66667,32.4,100,8.3333333333333,0,0,0,0,0,2,4.8878397169,3.5085559,5.9160797831,2.2335922215,3
09DITO,CasSyl&TreMic,Hetero.diff,17,Trema_micrantha,200,35,337.33333,99.99,1107.6923076923,92.307692307692,14,1.1666666666667,7.3846153846154,96,8,2,5.8240316027,4.615021502,5.9160797831,4.5359025515,3
09DITO,CelIgu,Intra,2,Celtis_iguanaea,50,40,103.66667,21.775,0,0,0,0,2.8888888888889,26,1.0833333333333,1,4.6507806976,3.1256634431,6.3245553203,0,1
09DITO,CelIgu&TreMic,Hetero.same,18,Celtis_iguanaea,50,5,115.66667,18.9325,0,0,0,0,0,0,0,2,4.7593208661,2.9923515654,2.2360679775,0,2
09DITO,CelIgu&TreMic,Hetero.same,18,Trema_micrantha,50,5,366.66667,52.645,499.44444444444,41.62037037037,11,0.9166666666667,4.7142857142857,66,5.5,2,5.9071767307,3.9823882681,2.2360679775,3.7523323167,2
09DITO,TreMic,Intra,19,Trema_micrantha,50,5,419.33333,38.6025,997.22222222222,41.550925925926,22,0.9166666666667,21.352941176471,363,15.125,1,6.0410480472,3.6788922476,2.2360679775,3.7507016157,1
10JG,AcnArb,Intra,13,Acnistus_arborescens,50,10,172.66667,119.8625,1438,59.916666666667,6,0.25,8.2857142857143,116,4.8333333333333,1,5.1571377533,4.7946535358,3.1622776602,4.10950681,1
10JG,AcnArb&CapBac,Hetero.same,4,Acnistus_arborescens,50,25,225,97.67,101.75,8.4791666666667,7,0.5833333333333,12.333333333333,74,6.1666666666667,2,5.4205349993,4.5917809489,5,2.249096408,2
10JG,AcnArb&CapBac,Hetero.same,4,Capsicum_baccatum,50,25,133,35.6775,701.07142857143,58.422619047619,5,0.4166666666667,15.888888888889,143,11.916666666667,2,4.8978398,3.602163488,5,4.0846749459,2
10JG,AcnArb&CasDec,Hetero.diff,23,Acnistus_arborescens,200,10,302,131.4,153.33333333333,12.777777777778,1,0.0833333333333,3.6363636363636,40,3.3333333333333,2,5.7137328055,4.8858276435,3.1622776602,2.6230569883,3
10JG,AcnArb&CasSyl,Hetero.diff,15,Acnistus_arborescens,200,50,273.33333,134.4075,1216.1428571429,101.34523809524,16,1.3333333333333,10.866666666667,163,13.583333333333,2,5.6143439119,4.9082887504,7.0710678119,4.6283517853,3
10JG,AcnArb&CasSyl,Hetero.diff,15,Casearia_sylvestris,200,50,111.33333,29.925,55,4.5833333333333,0,0,0,0,0,2,4.7214706414,3.4315649183,7.0710678119,1.7197859696,3
10JG,AcnArb&CelIgu,Hetero.diff,11,Acnistus_arborescens,200,35,206,118.08,104,8.6666666666667,1,0.0833333333333,11.916666666667,143,11.916666666667,2,5.3327187933,4.7797955361,5.9160797831,2.2686835413,3
10JG,AcnArb&CelIgu,Hetero.diff,11,Celtis_iguanaea,200,35,114,21.625,0,0,0,0,0,0,0,2,4.7449321284,3.1190554896,5.9160797831,0,3
10JG,AcnArb&TreMic,Hetero.diff,2,Acnistus_arborescens,200,30,165,86.14,100,8.3333333333333,1,0.0833333333333,0,0,0,2,5.1119877884,4.4675160207,5.4772255751,2.2335922215,3
10JG,AcnArb&TreMic,Hetero.diff,2,Trema_micrantha,200,30,266.33333,56.98,564.61538461539,47.051282051282,16,1.3333333333333,4.875,78,6.5,2,5.5884963191,4.0600981235,5.4772255751,3.8722688167,3
10JG,All,Hetero.All,14,Acnistus_arborescens,50,20,236.66667,100.17667,268.33333333333,67.083333333333,6,1.5,21,126,31.5,6,5.4708691319,4.6168681637,4.472135955,4.2207324451,6
10JG,All,Hetero.All,14,Capsicum_baccatum,50,20,138.66667,64.0075,213.33333333333,53.333333333333,1,0.25,12.333333333333,148,37,6,4.9392586315,4.1745026479,4.472135955,3.9951379121,6
10JG,All,Hetero.All,14,Casearia_sylvestris,50,20,117,28.546667,60,15,0,0,1,1,0.25,6,4.7706846245,3.3859709343,4.472135955,2.7725887222,6
10JG,All,Hetero.All,14,Celtis_iguanaea,50,20,98.333333,38.223333,0,0,0,0,0,0,0,6,4.5984811978,3.6692718078,4.472135955,0,6
10JG,All,Hetero.All,14,Trema_micrantha,50,20,359.33333,74.46,727.27272727273,181.81818181818,12,3,17.333333333333,208,52,6,5.8870295289,4.3236027145,4.472135955,5.208492117,6
10JG,CapBac,Intra,6,Capsicum_baccatum,50,90,112.33333,49.265,940.71428571429,39.196428571429,7,0.2916666666667,50.733333333333,761,31.708333333333,1,4.7303333286,3.9173090099,9.4868329805,3.6937781502,1
10JG,CapBac&CasDec,Hetero.diff,5,Capsicum_baccatum,200,80,116,33.8025,212,17.666666666667,4,0.3333333333333,20.666666666667,310,25.833333333333,2,4.7621739348,3.5496892233,8.94427191,2.9267394021,3
10JG,CapBac&CasSyl,Hetero.diff,9,Capsicum_baccatum,200,20,140.66667,82.02,1000,83.333333333333,8,0.6666666666667,62.944444444444,1133,94.416666666667,2,4.9534768805,4.4190815426,4.472135955,4.4347772001,3
10JG,CapBac&CasSyl,Hetero.diff,9,Casearia_sylvestris,200,20,103,22.04,60,5,0,0,0,0,0,2,4.6443908991,3.1372318358,4.472135955,1.7917594692,3
10JG,CapBac&CelIgu,Hetero.diff,22,Capsicum_baccatum,200,10,149.66667,44.775,719.5,59.958333333333,5,0.4166666666667,51.928571428571,727,60.583333333333,2,5.0150698914,3.8237380906,3.1622776602,4.1101905707,3
10JG,CapBac&CelIgu,Hetero.diff,22,Celtis_iguanaea,200,10,99.666667,32.84,0,0,0,0,0,0,0,2,4.6118147287,3.5216435347,3.1622776602,0,3
10JG,CapBac&TreMic,Hetero.diff,7,Capsicum_baccatum,200,60,110.66667,29.355,265.5,22.125,18,1.5,13.5,135,11.25,2,4.7155182435,3.4129612486,7.7459666924,3.1409142834,3
10JG,CapBac&TreMic,Hetero.diff,7,Trema_micrantha,200,60,254,79.1075,795.83333333333,66.319444444444,8,0.6666666666667,14.818181818182,163,13.583333333333,2,5.5412635452,4.3833694826,7.7459666924,4.2094491168,3
10JG,CasDec&CasSyl,Hetero.same,19,Casearia_sylvestris,50,60,117,35.1875,80,6.6666666666667,0,0,10.357142857143,145,12.083333333333,2,4.7706846245,3.5887137553,7.7459666924,2.0368819273,2
10JG,CasDec&CelIgu,Hetero.diff,16,Celtis_iguanaea,200,60,104.33333,38.2425,0,0,0,0,213.33333333333,640,53.333333333333,2,4.6571299246,3.6697603432,7.7459666924,0,3
10JG,CasDec&TreMic,Hetero.diff,12,Trema_micrantha,200,25,246.66667,90,862.22222222222,71.851851851852,12,1,10.722222222222,193,16.083333333333,2,5.5120837562,4.5108595065,5,4.2884279524,3
10JG,CasSyl,Intra,21,Casearia_sylvestris,50,30,115.66667,56.4975,142.5,5.9375,1,0.0416666666667,8.5384615384615,111,4.625,1,4.7593208661,4.0517414686,5.4772255751,1.9369414791,1
10JG,CasSyl&CelIgu,Hetero.diff,1,Casearia_sylvestris,200,30,126.66667,52.03,180,15,0,0,1.5454545454546,17,1.4166666666667,2,4.8494227008,3.9708577911,5.4772255751,2.7725887222,3
10JG,CasSyl&CelIgu,Hetero.diff,1,Celtis_iguanaea,200,30,114.66667,67.9425,125,10.416666666667,0,0,23,23,1.9166666666667,2,4.7507124916,4.2332728238,5.4772255751,2.435074276,3
10JG,CasSyl&TreMic,Hetero.diff,20,Casearia_sylvestris,200,5,101.33333,37.845,0,0,0,0,0,0,0,2,4.6282354586,3.6595793684,2.2360679775,0,3
10JG,CasSyl&TreMic,Hetero.diff,20,Trema_micrantha,200,5,345,77.6475,547.69230769231,45.641025641026,12,1,19.761904761905,415,34.583333333333,2,5.8464387751,4.3649758426,2.2360679775,3.8424805324,3
10JG,CelIgu,Intra,8,Celtis_iguanaea,50,30,103.66667,59.945,127.5,5.3125,0,0,19.076923076923,248,10.333333333333,1,4.6507806976,4.1099718181,5.4772255751,1.8425317946,1
10JG,CelIgu&TreMic,Hetero.same,10,Celtis_iguanaea,50,10,117.33333,32.235,0,0,0,0,0,0,0,2,4.7735055005,3.5036035375,3.1622776602,0,2
10JG,CelIgu&TreMic,Hetero.same,10,Trema_micrantha,50,10,337.66667,66.07,746.92307692308,62.24358974359,8,0.6666666666667,20.6875,331,27.583333333333,2,5.8250163396,4.2057368501,3.1622776602,4.1469937745,2
10JG,TreMic,Intra,18,Trema_micrantha,50,40,209.66667,49.5375,424.66666666667,17.694444444444,9,0.375,26.777777777778,482,20.083333333333,1,5.3502771056,3.922715635,6.3245553203,2.9282263912,1
